state3,confirmed,deaths,incidenceRate,fatalityRate
Alabama,7172,111,12837.17267,1.547685443
Alabama,21684,312,9713.574097,1.438848921
Alabama,2343,59,9491.209592,2.518139138
Alabama,2665,64,11900.50906,2.401500938
Alabama,6894,139,11921.97281,2.016246011
Alabama,1236,42,12236.41224,3.398058252
Alabama,2223,71,11430.48128,3.193882141
Alabama,14655,325,12899.96039,2.217673149
Alabama,3692,124,11102.42377,3.358613218
Alabama,1866,45,7123.22492,2.411575563
Alabama,4447,115,10009.4535,2.586013043
Alabama,613,25,4869.330368,4.078303426
Alabama,3526,61,14926.76319,1.730005672
Alabama,1583,57,11960.71024,3.600758054
Alabama,1510,43,10127.43125,2.847682119
Alabama,5613,122,10723.70181,2.173525744
Alabama,6355,139,11504.13642,2.187254131
Alabama,1127,30,9339.521008,2.661934339
Alabama,1102,29,10334.80259,2.631578947
Alabama,4223,119,11398.41831,2.817901965
Alabama,1546,57,11225.67528,3.686934023
Alabama,9872,199,11784.92981,2.015802269
Alabama,4911,114,9987.391198,2.321319487
Alabama,3599,154,9675.771588,4.27896638
Alabama,8931,188,12488.63843,2.105027433
Alabama,10272,209,12648.84434,2.034657321
Alabama,3987,78,10883.62951,1.956358164
Alabama,14036,360,13724.72328,2.564833286
Alabama,2154,62,13213.10269,2.878365831
Alabama,4282,82,13653.46598,1.914992994
Alabama,2563,81,9756.00472,3.160358954
Alabama,931,34,11478.23943,3.651987111
Alabama,2259,78,15418.74275,3.452855246
Alabama,1937,43,11258.35513,2.219927723
Alabama,10727,286,10131.08933,2.666169479
Alabama,6873,112,13313.05931,1.629564964
Alabama,80522,1549,12226.73872,1.923697871
Alabama,1457,37,10554.14705,2.539464653
Alabama,9526,245,10272.9459,2.571908461
Alabama,3086,100,9373.101689,3.2404407
Alabama,16171,173,9827.885889,1.069816338
Alabama,10133,156,10244.14902,1.539524326
Alabama,1413,54,14528.06909,3.821656051
Alabama,1624,50,8988.266549,3.078817734
Alabama,35406,517,9494.541564,1.460204485
Alabama,2503,65,13269.3633,2.59688374
Alabama,3197,102,10761.04884,3.190491085
Alabama,12365,228,12777.19222,1.843914274
Alabama,41671,821,10084.70269,1.9701951
Alabama,1790,41,8633.579318,2.290502793
Alabama,24984,603,11031.14541,2.413544669
Alabama,14547,283,12155.01466,1.945418299
Alabama,0,0,,
Alabama,1085,26,12159.58758,2.396313364
Alabama,2361,62,11846.46262,2.62600593
Alabama,3136,77,9470.314671,2.455357143
Alabama,1855,43,8163.894023,2.318059299
Alabama,4521,41,7800.072463,0.906879009
Alabama,25466,254,11697.64173,0.997408309
Alabama,10095,247,11277.8175,2.44675582
Alabama,1057,32,8505.673131,3.02743614
Alabama,8400,181,10502.88829,2.154761905
Alabama,4096,155,10146.90217,3.784179688
Alabama,26076,457,12455.39872,1.752569412
Alabama,0,0,,
Alabama,7306,278,11501.7081,3.805091705
Alabama,1701,39,10418.96362,2.292768959
Alabama,1272,30,12262.60484,2.358490566
Alabama,2797,73,11837.14927,2.609939221
Alaska,369,3,11057.83638,0.81300813
Alaska,708,1,12566.56017,0.141242938
Alaska,30837,179,10707.29167,0.580471511
Alaska,3903,22,21228.10834,0.563668973
Alaska,0,0,0,
Alaska,198,0,4925.373134,0
Alaska,437,3,6473.115094,0.686498856
Alaska,245,0,9077.436087,0
Alaska,111,0,5293.276109,0
Alaska,230,2,4678.600488,0.869565217
Alaska,8046,43,8307.778088,0.534427044
Alaska,31,0,1225.296443,0
Alaska,1469,5,4594.357916,0.340367597
Alaska,4585,22,7809.838523,0.479825518
Alaska,665,2,4783.828502,0.30075188
Alaska,1126,6,8662.871211,0.53285968
Alaska,1311,4,15768.58311,0.305110603
Alaska,11773,57,10869.02333,0.484158668
Alaska,378,0,3778.488605,0
Alaska,1087,4,11055.73637,0.367985281
Alaska,621,2,8148.536937,0.322061192
Alaska,174,1,5327.617881,0.574712644
Alaska,160,1,2579.397066,0.625
Alaska,371,1,4368.303309,0.269541779
Alaska,21,0,1775.147929,0
Alaska,744,5,10793.55868,0.672043011
Alaska,292,0,,0
Alaska,0,0,0,
Alaska,59,0,2358.113509,0
Alaska,89,2,15371.32988,2.247191011
Alaska,368,4,7036.328872,1.086956522
Arizona,11410,432,15872.13265,3.786152498
Arizona,12086,289,9598.005114,2.391196426
Arizona,17871,330,12455.74173,1.846567064
Arizona,6943,229,12853.12303,3.298286043
Arizona,5625,83,14483.61099,1.475555556
Arizona,577,10,6074.96315,1.733102253
Arizona,2480,80,11749.09987,3.225806452
Arizona,551509,10084,12295.60973,1.828437977
Arizona,23112,738,10892.58699,3.193146417
Arizona,16455,542,14834.48127,3.293831662
Arizona,0,0,,
Arizona,116997,2406,11171.52163,2.056462986
Arizona,53018,901,11456.19278,1.699422838
Arizona,8043,180,17297.51817,2.237970906
Arizona,0,0,,
Arizona,19318,508,8216.963917,2.629671809
Arizona,37247,841,17422.48125,2.257899965
Arkansas,2131,37,12186.89237,1.73627405
Arkansas,2044,35,10398.33138,1.712328767
Arkansas,3208,104,7650.481732,3.241895262
Arkansas,29422,419,10540.19295,1.424104412
Arkansas,3879,80,10362.79119,2.062387213
Arkansas,1423,32,13221.22085,2.248770204
Arkansas,412,3,7939.872808,0.72815534
Arkansas,2817,46,9926.004228,1.632942847
Arkansas,1621,41,16020.95276,2.529302899
Arkansas,2124,41,9516.129032,1.930320151
Arkansas,1792,52,12315.30479,2.901785714
Arkansas,2013,74,8078.173281,3.676105315
Arkansas,966,25,12141.77979,2.587991718
Arkansas,2363,56,10073.75197,2.369868811
Arkansas,2249,33,10788.64051,1.467318808
Arkansas,13624,182,12348.18548,1.335877863
Arkansas,7138,119,11284.12666,1.667133651
Arkansas,6150,97,12824.52299,1.577235772
Arkansas,1964,50,11961.75163,2.545824847
Arkansas,765,15,10914.53845,1.960784314
Arkansas,1367,23,12032.39151,1.682516459
Arkansas,2017,45,11070.86009,2.231036192
Arkansas,12830,164,10181.97402,1.278254092
Arkansas,1704,40,9618.966977,2.34741784
Arkansas,1149,47,9208.944458,4.09051349
Arkansas,10346,261,10409.91689,2.522714092
Arkansas,1703,33,9323.843416,1.9377569
Arkansas,6180,77,13634.85935,1.245954693
Arkansas,2016,20,9362.808843,0.992063492
Arkansas,5201,74,15400.78766,1.422803307
Arkansas,1665,25,12611.7255,1.501501502
Arkansas,3799,124,10043.62194,3.264016847
Arkansas,1687,42,12378.01746,2.489626556
Arkansas,3230,38,19319.33728,1.176470588
Arkansas,8975,168,13430.8033,1.871866295
Arkansas,2938,38,11054.2554,1.293396869
Arkansas,554,9,8363.52657,1.624548736
Arkansas,2132,43,12995.24564,2.016885553
Arkansas,1699,37,19182.56746,2.177751619
Arkansas,3208,48,24631.44963,1.496259352
Arkansas,1255,42,10237.37662,3.346613546
Arkansas,2254,25,10500.3261,1.109139308
Arkansas,7499,122,10229.30336,1.626883584
Arkansas,1463,23,8826.013514,1.572112098
Arkansas,1068,30,6397.508087,2.808988764
Arkansas,4407,38,10187.94646,0.862264579
Arkansas,5896,109,14503.94824,1.848710991
Arkansas,871,17,12998.05999,1.951779564
Arkansas,759,33,8446.47229,4.347826087
Arkansas,831,24,10070.28599,2.888086643
Arkansas,733,26,9454.404747,3.547066849
Arkansas,2349,63,10046.18938,2.681992337
Arkansas,847,10,8101.386896,1.180637544
Arkansas,1856,43,10437.52109,2.316810345
Arkansas,1016,22,9479.380481,2.165354331
Arkansas,3185,77,13537.06222,2.417582418
Arkansas,2012,74,10078.14065,3.677932406
Arkansas,8093,110,12631.10251,1.359199308
Arkansas,910,21,11287.52171,2.307692308
Arkansas,39896,666,10179.86226,1.669340285
Arkansas,2183,47,12156.14211,2.153000458
Arkansas,12185,172,9952.056976,1.411571604
Arkansas,944,14,9181.986188,1.483050847
Arkansas,718,18,9110.51897,2.506963788
Arkansas,15341,283,12001.37686,1.844729809
Arkansas,2805,24,16493.20868,0.855614973
Arkansas,1618,47,9276.459122,2.904820766
Arkansas,3611,44,14447.46739,1.218499031
Arkansas,993,30,7940.188709,3.021148036
Arkansas,2903,0,,0
Arkansas,4058,115,10490.66749,2.833908329
Arkansas,1349,23,8153.520701,1.704966642
Arkansas,31226,352,13055.05734,1.12726574
Arkansas,8150,121,10348.81211,1.484662577
Arkansas,651,14,10300.63291,2.150537634
Arkansas,3449,66,16161.3795,1.913598144
California,89025,1257,5326.599371,1.894973322
California,89,0,7883.082374,0
California,3687,47,9275.005031,1.274749119
California,12432,193,5671.895103,1.552445302
California,2192,56,4775.078967,2.554744526
California,2272,18,10544.39133,0.792253521
California,69791,814,6050.232071,1.166339499
California,1437,8,5166.83446,0.556715379
California,10311,115,5346.836546,1.115313743
California,102547,1707,10263.92727,1.664602572
California,2421,27,8526.749551,1.115241636
California,4339,44,3200.843919,1.014058539
California,28737,738,15857.95878,2.568117758
California,1432,38,7938.355785,2.653631285
California,110252,1394,12247.47334,1.264376156
California,23081,247,15091.53917,1.070144275
California,3522,45,5470.133259,1.277683135
California,5748,24,18800.90276,0.417536534
California,1244473,24375,12396.25198,1.958660413
California,16550,245,10519.49125,1.480362538
California,14152,229,5467.76599,1.618145845
California,461,7,2679.765157,1.518438178
California,4232,49,4878.442403,1.157844991
California,32183,471,11589.95967,1.463505577
California,516,4,5836.443841,0.775193798
California,1294,4,8958.737192,0.309119011
California,43758,419,10081.07155,0.957539193
California,9953,82,7225.72308,0.823872199
California,4837,75,4848.879755,1.55054786
California,272242,5070,8572.682741,1.862313677
California,23118,297,5803.745145,1.28471321
California,727,6,3865.581964,0.825309491
California,300879,4614,12178.64391,1.533506825
California,106635,1715,6870.555095,1.608289961
California,6088,63,9693.032735,1.034822602
California,298599,4760,13696.66779,1.594111166
California,280429,3761,8400.277983,1.341159438
California,37050,550,4202.829338,1.484480432
California,74060,1423,9717.272761,1.921415069
California,21351,261,7541.564969,1.222425179
California,42383,576,5528.892878,1.359035462
California,34513,456,7729.692564,1.321241271
California,119553,2058,6201.357781,1.792510435
California,16182,207,5922.851402,1.27919911
California,12446,230,6911.372723,1.847983288
California,113,0,3760.399334,0
California,2370,33,5443.395576,1.392405063
California,33469,256,7476.716937,0.76488691
California,30422,322,6154.113801,1.058444547
California,62905,1067,11423.56445,1.696208568
California,9561,111,9859.648761,1.160966426
California,5697,63,8753.303423,1.105845182
California,411,5,3345.543346,1.216545012
California,49936,846,10711.39759,1.694168536
California,4171,69,7656.301626,1.654279549
California,29,0,,0
California,81421,1021,9624.163422,1.253976247
California,14074,210,6382.76644,1.492113116
California,6404,48,8140.539991,0.749531543
Colorado,59877,702,11572.20136,1.172403427
Colorado,1695,34,10441.69285,2.005899705
Colorado,61644,748,9388.507288,1.213418986
Colorado,991,2,7063.938984,0.201816347
Colorado,317,4,8852.275901,1.261829653
Colorado,1544,21,27685.13538,1.360103627
Colorado,23710,232,7268.636035,0.978490089
Colorado,4895,76,6946.711133,1.552604699
Colorado,1734,25,8518.372961,1.441753172
Colorado,130,6,7099.945385,4.615384615
Colorado,465,3,4793.814433,0.64516129
Colorado,679,15,8275.441804,2.209131075
Colorado,247,3,6354.51505,1.214574899
Colorado,2208,16,36429.63207,0.724637681
Colorado,209,1,4123.914759,0.4784689
Colorado,2785,64,8937.167062,2.298025135
Colorado,73257,826,10073.6925,1.1275373
Colorado,112,1,5450.121655,0.892857143
Colorado,29645,240,8442.164976,0.80958003
Colorado,6321,23,11466.25066,0.363866477
Colorado,70859,840,9836.022337,1.185452801
Colorado,1820,13,6809.083767,0.714285714
Colorado,6457,62,13497.35571,0.960198234
Colorado,5975,42,9948.21931,0.70292887
Colorado,271,3,4340.861765,1.10701107
Colorado,1487,6,9450.870726,0.403496974
Colorado,1353,6,7748.25335,0.44345898
Colorado,20,0,2439.02439,0
Colorado,430,17,6234.594751,3.953488372
Colorado,64,0,4597.701149,0
Colorado,48071,790,8247.137924,1.643402467
Colorado,95,3,6756.756757,3.157894737
Colorado,632,11,8905.171199,1.740506329
Colorado,4044,41,7193.041746,1.013847676
Colorado,816,0,10040.60539,0
Colorado,27065,243,7583.37793,0.897838537
Colorado,1150,13,7927.754033,1.130434783
Colorado,1031,4,18084.54657,0.387972842
Colorado,4018,68,17930.29586,1.692384271
Colorado,15961,232,10350.17184,1.453543011
Colorado,93,1,12093.62809,1.075268817
Colorado,863,22,6497.026274,2.549246813
Colorado,2002,25,7646.182638,1.248751249
Colorado,3601,61,8421.815801,1.693973896
Colorado,2711,95,9326.407046,3.504241977
Colorado,2061,67,11275.85075,3.250849102
Colorado,288,3,5815.831987,1.041666667
Colorado,0,0,,
Colorado,815,5,4324.754577,0.613496933
Colorado,394,13,9237.983587,3.299492386
Colorado,2602,4,14645.12861,0.153727902
Colorado,1266,22,10400.92014,1.737756714
Colorado,19156,402,11373.67596,2.098559198
Colorado,586,4,9266.28716,0.682593857
Colorado,864,16,7668.412177,1.851851852
Colorado,2255,21,8795.537873,0.931263858
Colorado,402,4,5890.973036,0.995024876
Colorado,50,0,6868.131868,0
Colorado,898,0,10979.33733,0
Colorado,235,2,10453.73665,0.85106383
Colorado,3736,9,12047.33804,0.240899358
Colorado,1839,16,7243.579644,0.870038064
Colorado,73,0,,0
Colorado,467,13,9515.077425,2.78372591
Colorado,32710,345,10080.37178,1.054723326
Colorado,951,17,9491.965266,1.787592008
Connecticut,100093,2198,10610.58037,2.195957759
Connecticut,84116,2427,9433.005876,2.885301251
Connecticut,14604,297,8098.351383,2.0336894
Connecticut,12791,371,7874.485951,2.900476898
Connecticut,91980,2121,10760.95311,2.305936073
Connecticut,22492,448,8480.954428,1.991819314
Connecticut,9599,187,6368.721014,1.948119596
Connecticut,1184,1,,0.084459459
Connecticut,10889,195,9324.210923,1.790798053
Delaware,18126,344,10026.21884,1.897826327
Delaware,64608,828,11562.89094,1.281575037
Delaware,25997,496,11099.15679,1.907912451
Delaware,226,0,,0
Florida,25515,285,9483.614143,1.116990006
Florida,3547,62,12143.10168,1.747956019
Florida,20598,394,11790.16056,1.912807069
Florida,3051,58,10818.76529,1.90101606
Florida,43052,914,7152.184097,2.12301403
Florida,245303,3079,12561.74537,1.255182366
Florida,1707,45,12102.09146,2.636203866
Florida,13437,437,7112.91091,3.252214036
Florida,11418,463,7629.446,4.055000876
Florida,19297,352,8801.288016,1.824117739
Florida,37184,551,9660.64089,1.481820138
Florida,8278,170,11547.58251,2.053636144
Florida,4438,97,11678.64004,2.18566922
Florida,1627,24,9669.559016,1.47510756
Florida,100985,1483,10543.92825,1.468534931
Florida,36650,706,11513.71593,1.92633015
Florida,7507,114,6523.231463,1.518582656
Florida,1362,20,11232.98969,1.468428781
Florida,5778,99,12654.4021,1.713395639
Florida,1638,44,8814.982241,2.686202686
Florida,983,19,7117.515024,1.932858596
Florida,1981,45,14524.52526,2.27158001
Florida,1648,25,11422.23454,1.516990291
Florida,3279,45,12172.84776,1.372369625
Florida,4873,87,11596.3067,1.785347835
Florida,14635,482,7546.926568,3.293474547
Florida,8781,366,8266.726918,4.168090195
Florida,143624,1832,9757.277332,1.275552832
Florida,2284,49,11642.96274,2.145359019
Florida,12861,306,8041.99521,2.379286214
Florida,6327,158,13631.66286,2.497234076
Florida,1522,28,10683.70069,1.839684625
Florida,1625,26,19294.70435,1.6
Florida,31113,663,8474.931766,2.13094205
Florida,73777,1009,9574.254098,1.3676349
Florida,32852,332,11190.05934,1.010592962
Florida,3578,56,8621.063538,1.565120179
Florida,1084,16,12975.81997,1.47601476
Florida,2101,45,11361.05553,2.14183722
Florida,39965,689,9910.651626,1.724008507
Florida,31971,996,8745.305392,3.115323262
Florida,12738,335,7911.801242,2.629926205
Florida,501926,6472,18473.94495,1.289433104
Florida,7106,52,9573.206876,0.731775964
Florida,8663,127,9774.894217,1.466004848
Florida,20910,367,9922.273154,1.755141081
Florida,4187,89,9929.330298,2.125626941
Florida,143198,1310,10276.4932,0.914817246
Florida,46310,529,12324.65117,1.142301879
Florida,148813,2883,9942.2757,1.937330744
Florida,42933,802,7750.380452,1.868026926
Florida,81533,1671,8362.393282,2.049476899
Florida,71255,1387,9831.299834,1.946530068
Florida,6733,160,9035.037104,2.376355265
Florida,18579,291,10080.13542,1.566284515
Florida,33745,844,7779.970582,2.501111276
Florida,35427,516,7508.488299,1.456516216
Florida,23319,221,8810.527748,0.947725031
Florida,27541,657,8389.050159,2.385534294
Florida,9506,284,7178.673916,2.987586787
Florida,5393,140,12141.74753,2.595957723
Florida,2753,48,12763.68863,1.743552488
Florida,3017,0,,0
Florida,1849,74,12134.9347,4.002163332
Florida,44977,846,8129.098257,1.88096138
Florida,3536,56,10480.45289,1.583710407
Florida,7929,89,10704.59424,1.122461849
Florida,2755,52,10815.37314,1.887477314
Georgia,2320,72,12618.29653,3.103448276
Georgia,1034,22,12663.80894,2.127659574
Georgia,1651,39,14788.60623,2.362204724
Georgia,230,9,7570.770244,3.913043478
Georgia,4566,133,10171.53041,2.91283399
Georgia,1837,40,9550.795466,2.177463255
Georgia,10139,140,12180.4421,1.380806786
Georgia,14815,233,13750.95138,1.572730341
Georgia,2108,81,12622.75449,3.842504744
Georgia,1873,46,9656.132392,2.455953017
Georgia,15996,458,10444.04834,2.863215804
Georgia,1466,51,11388.1768,3.478854025
Georgia,1651,40,8639.907897,2.422774076
Georgia,1412,48,9135.019732,3.399433428
Georgia,3697,41,9329.497565,1.109007303
Georgia,6834,120,8584.564365,1.755926251
Georgia,2606,64,11642.7646,2.455871067
Georgia,3174,88,12728.58518,2.77252678
Georgia,589,15,9516.884796,2.546689304
Georgia,4012,38,7339.113892,0.947158524
Georgia,968,67,8960.473942,6.921487603
Georgia,11492,244,9577.305154,2.12321615
Georgia,6527,71,9658.182894,1.087789183
Georgia,1549,34,11566.60693,2.194964493
Georgia,23503,460,8120.443631,1.957196954
Georgia,4276,16,39204.1808,0.374181478
Georgia,2864,74,11553.51164,2.583798883
Georgia,31392,329,12131.09559,1.048037717
Georgia,15147,147,11803.07174,0.970489206
Georgia,237,3,8362.738179,1.265822785
Georgia,27195,504,9305.198182,1.853281853
Georgia,986,27,14898.76095,2.738336714
Georgia,79602,1085,10472.00454,1.36303108
Georgia,5315,173,12282.48561,3.254938852
Georgia,4747,124,10410.08772,2.612176111
Georgia,17040,210,10873.31062,1.232394366
Georgia,1837,43,10636.94268,2.340772999
Georgia,14274,224,9611.538695,1.569286815
Georgia,655,20,5280.55466,3.053435115
Georgia,2099,85,9382.263544,4.049547404
Georgia,1458,14,9046.909903,0.960219479
Georgia,3092,48,11843.11322,1.552393273
Georgia,66768,1048,8793.39705,1.569614186
Georgia,2961,70,11214.20997,2.364066194
Georgia,2111,104,10245.08614,4.926575083
Georgia,1085,46,8103.061987,4.239631336
Georgia,7653,306,8700.94138,3.998431987
Georgia,15485,227,10581.30556,1.465934776
Georgia,1185,48,11629.04809,4.050632911
Georgia,475,9,11857.21418,1.894736842
Georgia,4656,69,7241.508025,1.481958763
Georgia,2294,74,11951.65156,3.225806452
Georgia,2579,82,11388.32465,3.179526948
Georgia,976,29,9160.878543,2.971311475
Georgia,2403,74,9175.958454,3.079483978
Georgia,9074,175,7930.362433,1.928587172
Georgia,12044,235,12227.65944,1.95117901
Georgia,22722,200,9302.687388,0.880204207
Georgia,2682,52,11486.5733,1.938851603
Georgia,98514,1426,9259.382839,1.447509999
Georgia,3003,87,9573.145462,2.897102897
Georgia,267,19,8986.873107,7.116104869
Georgia,8272,178,9698.447686,2.151837524
Georgia,8212,117,14167.65868,1.424744277
Georgia,2234,62,9069.1349,2.775290958
Georgia,1831,62,9992.359747,3.386127799
Georgia,102682,1181,10967.36983,1.150152899
Georgia,5082,160,11211.61313,3.148366785
Georgia,27529,483,13465.4986,1.754513422
Georgia,921,68,10890.38666,7.383279045
Georgia,2649,86,8891.648765,3.246508116
Georgia,2622,61,7441.253264,2.326468345
Georgia,2382,56,9089.868346,2.350965575
Georgia,882,22,7397.46708,2.494331066
Georgia,25696,330,10954.93283,1.284246575
Georgia,14788,266,9367.616224,1.798755748
Georgia,968,30,10280.37383,3.099173554
Georgia,9945,147,13627.58129,1.478129713
Georgia,1406,38,9888.17779,2.702702703
Georgia,1899,43,12563.67847,2.264349658
Georgia,1958,69,12745.73623,3.524004086
Georgia,857,44,9877.823882,5.134189032
Georgia,1121,50,11625.01296,4.460303301
Georgia,2044,57,7113.276492,2.788649706
Georgia,2056,57,10777.3759,2.772373541
Georgia,794,13,7617.768397,1.637279597
Georgia,5615,169,11809.61595,3.009795191
Georgia,2755,58,9185.782875,2.105263158
Georgia,4147,65,6750.223814,1.567398119
Georgia,827,28,10440.60093,3.38573156
Georgia,875,13,4473.643847,1.485714286
Georgia,12877,213,10967.92327,1.654111983
Georgia,2999,76,8922.939601,2.534178059
Georgia,886,34,6843.284158,3.837471783
Georgia,3262,56,10917.00134,1.716738197
Georgia,567,22,6783.108027,3.880070547
Georgia,2521,50,11829.01652,1.983339944
Georgia,865,16,6016.135763,1.849710983
Georgia,2042,88,9647.092172,4.30950049
Georgia,853,13,14917.80343,1.524032825
Georgia,2097,82,9591.547363,3.910348116
Georgia,2688,99,9746.899703,3.683035714
Georgia,897,21,9779.764501,2.341137124
Georgia,2141,31,11107.07616,1.447921532
Georgia,5018,90,12514.96409,1.793543244
Georgia,16718,480,8539.656432,2.871156837
Georgia,11293,255,10106.13545,2.258035951
Georgia,4031,73,10007.44786,1.810965021
Georgia,1498,30,9817.157088,2.002670227
Georgia,29691,662,,2.229631875
Georgia,17154,225,10170.33563,1.311647429
Georgia,2682,61,9736.440863,2.274422073
Georgia,3482,78,10683.93115,2.240091901
Georgia,2493,55,12807.60339,2.206177296
Georgia,2317,42,12219.17519,1.812688822
Georgia,5674,97,13315.18551,1.709552344
Georgia,931,45,8359.522313,4.833512352
Georgia,2207,56,9977.8471,2.53738106
Georgia,168,2,7307.525011,1.19047619
Georgia,1769,49,10322.69359,2.769926512
Georgia,631,34,9309.530835,5.388272583
Georgia,24978,516,12333.71848,2.06581792
Georgia,7804,173,8585.636332,2.216811891
Georgia,350,4,6657.789614,1.142857143
Georgia,997,31,7138.765574,3.109327984
Georgia,952,19,11767.61434,1.995798319
Georgia,6423,196,9629.252058,3.051533551
Georgia,3128,80,12065.57377,2.557544757
Georgia,930,25,14046.21658,2.688172043
Georgia,2588,104,8765.749898,4.018547141
Georgia,493,18,7958.03067,3.651115619
Georgia,124,3,8067.664281,2.419354839
Georgia,2327,65,9202.720873,2.793296089
Georgia,802,25,10000,3.117206983
Georgia,1312,58,8272.383354,4.420731707
Georgia,817,48,9576.837416,5.875152999
Georgia,4512,124,10150.5028,2.74822695
Georgia,4942,127,12159.2363,2.569809794
Georgia,3431,116,12787.92397,3.380938502
Georgia,1249,57,10376.33962,4.563650921
Georgia,853,29,12360.52746,3.399765533
Georgia,7584,232,10846.37167,3.05907173
Georgia,1033,39,12936.75642,3.775411423
Georgia,728,44,8965.517241,6.043956044
Georgia,3093,5,,0.161655351
Georgia,2253,73,9191.791441,3.240124279
Georgia,3495,131,13278.87538,3.748211731
Georgia,7664,87,10986.08105,1.135177453
Georgia,10687,261,11297.87616,2.442219519
Georgia,4939,177,13821.57049,3.583721401
Georgia,545,20,10373.04911,3.669724771
Georgia,2057,88,10096.20104,4.278074866
Georgia,3622,90,12102.78344,2.484815019
Georgia,146,4,5600.306866,2.739726027
Georgia,632,24,8045.830681,3.797468354
Georgia,3203,81,10400.02598,2.528879176
Georgia,16965,245,16214.58883,1.44414972
Georgia,828,48,9588.882455,5.797101449
Georgia,1094,30,11189.52644,2.742230347
Georgia,936,27,10453.42864,2.884615385
Georgia,1798,68,8880.32795,3.781979978
Hawaii,2971,53,1474.346568,1.783911141
Hawaii,27206,388,2791.610188,1.426155995
Hawaii,324,2,448.176172,0.617283951
Hawaii,4651,55,2778.093025,1.182541389
Hawaii,1250,3,,0.24
Hawaii,0,0,,
Idaho,52964,475,10997.80517,0.896835586
Idaho,341,4,7941.313461,1.173020528
Idaho,8845,110,10073.11407,1.243640475
Idaho,391,2,6383.673469,0.511508951
Idaho,701,9,7539.255754,1.283880171
Idaho,4854,76,10369.35763,1.565718995
Idaho,2388,18,10373.13757,0.753768844
Idaho,365,2,4660.96284,0.547945205
Idaho,3323,42,7265.134787,1.263918146
Idaho,14996,172,12595.11851,1.146972526
Idaho,875,11,7145.773785,1.257142857
Idaho,212,1,8163.265306,0.471698113
Idaho,72,0,6509.94575,0
Idaho,27244,300,11852.99914,1.101159888
Idaho,702,12,9811.320755,1.709401709
Idaho,2952,27,12284.64419,0.914634146
Idaho,59,0,6982.248521,0
Idaho,1077,14,12300.13705,1.299907149
Idaho,257,3,5955.967555,1.167315175
Idaho,2077,18,7549.70739,0.866634569
Idaho,1203,16,8669.645431,1.330008313
Idaho,1137,14,8680.051912,1.231310466
Idaho,1815,39,10020.98057,2.148760331
Idaho,1318,24,8683.048949,1.820940819
Idaho,1285,18,7709.845803,1.40077821
Idaho,3018,32,10103.44481,1.060304838
Idaho,2633,23,10785.67917,0.873528295
Idaho,18672,210,11268.76166,1.124678663
Idaho,3200,11,7978.458163,0.34375
Idaho,532,9,6627.631743,1.691729323
Idaho,417,10,10865.03387,2.398081535
Idaho,511,11,9522.922102,2.152641879
Idaho,7294,28,18277.49518,0.383877159
Idaho,2346,33,11150.72009,1.406649616
Idaho,3690,54,9131.855078,1.463414634
Idaho,364,4,8033.546678,1.098901099
Idaho,1082,30,9151.653557,2.772643253
Idaho,2593,37,10826.2703,1.426918627
Idaho,657,9,8553.573753,1.369863014
Idaho,1161,34,9012.575687,2.928509905
Idaho,1228,4,10113.65508,0.325732899
Idaho,9698,128,11162.77999,1.319859765
Idaho,0,0,,
Idaho,849,6,7452.598315,0.706713781
Idaho,1232,21,12085.54051,1.704545455
Illinois,8618,125,13170.32169,1.450452541
Illinois,471,11,8175.663947,2.335456476
Illinois,2083,24,12681.11531,1.152184349
Illinois,6798,75,12696.1004,1.103265666
Illinois,724,6,11006.38492,0.828729282
Illinois,3769,83,11551.42822,2.202175643
Illinois,518,2,10930.57607,0.386100386
Illinois,1774,37,12401.2583,2.085682074
Illinois,2020,27,16629.62048,1.336633663
Illinois,21013,148,10021.03115,0.704325893
Illinois,3831,73,11859.21248,1.9055077
Illinois,1827,33,11832.13522,1.806239737
Illinois,1491,43,11309.16262,2.88397049
Illinois,5778,91,15382.56749,1.574939425
Illinois,5744,99,11347.0694,1.723537604
Illinois,554390,10338,10764.36736,1.86475225
Illinois,2139,26,11458.72395,1.215521272
Illinois,1298,19,12056.47409,1.463790447
Illinois,1569,29,10033.25233,1.848311026
Illinois,10064,120,9594.173332,1.192368839
Illinois,2601,35,13362.44541,1.345636294
Illinois,91981,1305,9966.291806,1.418771268
Illinois,1751,40,10203.3681,2.284408909
Illinois,575,12,8991.399531,2.086956522
Illinois,4751,72,13970.2423,1.515470427
Illinois,3209,55,15040.30746,1.713929573
Illinois,1851,48,14281.30545,2.593192869
Illinois,4522,77,11754.91955,1.702786378
Illinois,4038,59,11758.88177,1.461119366
Illinois,463,4,9589.892295,0.863930886
Illinois,1453,33,11203.63945,2.271163111
Illinois,5965,76,11683.70745,1.27409891
Illinois,839,15,10337.60473,1.78784267
Illinois,1790,31,10108.42557,1.731843575
Illinois,390,12,10206.75216,3.076923077
Illinois,529,14,7959.674992,2.646502836
Illinois,5061,69,10346.94253,1.363366924
Illinois,3098,67,11425.83167,2.162685604
Illinois,5078,64,8948.017621,1.260338716
Illinois,1157,18,12039.54214,1.555747623
Illinois,4411,121,11705.23299,2.743142145
Illinois,2708,51,12437.4225,1.883308715
Illinois,1826,24,8599.011067,1.314348302
Illinois,1468,16,11822.50141,1.089918256
Illinois,59256,796,11129.91475,1.343323883
Illinois,14466,214,13167.42823,1.479330845
Illinois,13246,97,10269.0131,0.732296542
